Port,#,Name,Value,Units,Default,Min,Max
0,549,Half Bus Enable,Disabled,,Disabled,0,1
0,550,Bus Reg Enable,Enabled,,Enabled,0,1
0,551,Fault Clear,Ready/Idle,,Ready/Idle,0,2
0,552,Program Lock,0,,0,0,9999
0,553,Program Lock Mod,Full Lock,,Full Lock,0,3
0,554,Drv Ambient Sel,Normal,,Normal,0,4
0,555,Reset Meters,Ready/Idle,,Ready/Idle,0,2
0,556,Text Scroll,Mid Speed,,Mid Speed,0,3
0,557,Out Phas Loss En,Disable,,Disable,0,1
0,558,Positioning Mode,Time Steps,,Time Steps,0,4
0,559,Counts Per Unit,4096,,4096,1,32000
0,560,Enh Control Word,00000000 00000000,,00000000 00000000,,
0,561,Home Save,Home Reset,,Home Reset,0,1
0,562,Find Home Freq,10.0,Hz,10.0,0.1,500.0
0,563,Find Home Dir,Forward,,Forward,0,1
0,564,Encoder Pos Tol,100,,100,1,50000
0,565,Pos Reg Filter,8,,8,0,15
0,566,Pos Reg Gain,3.0,,3.0,0.0,200.0
0,567,Max Traverse,0.00,Hz,0.00,0.00,300.00
0,568,Traverse Inc,0.00,Sec,0.00,0.00,300.00
0,569,Traverse Dec,0.00,Sec,0.00,0.00,300.00
0,570,P Jump,0.00,Hz,0.00,0.00,300.00
0,571,Sync Time,0.0,Sec,0.0,0.0,3200.0
0,572,Speed Ratio,1.00,,1.00,0.01,99.99
0,573,Mtr Options Cfg,00000000 00000011,,00000000 00000011,,
0,574,RdyBit Mode Cfg,Standard,,Standard,0,1
0,575,Flux Braking En,Disabled,,Disabled,0,1
0,576,Phase Loss Level,25.0,%,25.0,0.0,100.0
0,577,Reserved,0,,0,0,0
0,578,Reserved,0,,0,0,0
0,579,Reserved,0,,0,0,0
0,580,Current Loop BW,0,Hz,0,0,65535
0,581,PM Stable 1 Freq,0,%,0,0,100
0,582,PM Stable 2 Freq,45,%,45,0,100
0,583,PM Stable 1 Kp,40,%,40,0,100
0,584,PM Stable 2 Kp,250,%,250,0,2000
0,585,PM Stable Brk Pt,40,%,40,0,100
0,586,PM Stepload Kp,0,%,0,0,1000
0,587,PM 1 Efficiency,120,%,120,0,2000
0,588,PM 2 Efficiency,500,%,500,0,2000
0,589,PM Algor Sel,Algorithm 1,,Algorithm 1,0,1
0,590,SynRM SW Freq,10.00,Hz,10.00,0.00,600.00
0,591,SynRM Flux Cur,35,%,35,0,150
0,592,SynRM Freq1 Volt,30,,30,0,100
0,593,SynRM Freq1 Kp,1.00,,1.00,0.01,5.00
0,594,SynRM Freq1 Comp,1.00,,1.00,0.00,10.00
0,595,SynRM Freq2 BW,10,Hz,10,0,50
0,596,SynRM Freq2 Kp,1.0,,1.0,0.1,10.0
0,597,Reserved,0,,0,0,0
0,598,Reserved,0,,0,0,0
0,599,Reserved,0,,0,0,0
0,600,Reserved,0,,0,0,0
0,601,Reserved,0,,0,0,0
0,602,Reserved,0,,0,0,0
0,603,Reserved,0,,0,0,0
0,604,Fault 4 Code,0,,0,0,127
0,605,Fault 5 Code,0,,0,0,127
0,606,Fault 6 Code,0,,0,0,127
0,607,Fault 7 Code,0,,0,0,127
0,608,Fault 8 Code,0,,0,0,127
0,609,Fault 9 Code,0,,0,0,127
0,610,Fault10 Code,0,,0,0,127
0,611,Fault 1 Time-hr,0,hr,0,0,32767
0,612,Fault 2 Time-hr,0,hr,0,0,32767
0,613,Fault 3 Time-hr,0,hr,0,0,32767
0,614,Fault 4 Time-hr,0,hr,0,0,32767
0,615,Fault 5 Time-hr,0,hr,0,0,32767
0,616,Fault 6 Time-hr,0,hr,0,0,32767
0,617,Fault 7 Time-hr,0,hr,0,0,32767
0,618,Fault 8 Time-hr,0,hr,0,0,32767
0,619,Fault 9 Time-hr,0,hr,0,0,32767
0,620,Fault10 Time-hr,0,hr,0,0,32767
0,621,Fault 1 Time-min,0.0,min,0.0,0.0,320.0
0,622,Fault 2 Time-min,0.0,min,0.0,0.0,320.0
0,623,Fault 3 Time-min,0.0,min,0.0,0.0,320.0
0,624,Fault 4 Time-min,0.0,min,0.0,0.0,320.0
0,625,Fault 5 Time-min,0.0,min,0.0,0.0,320.0
0,626,Fault 6 Time-min,0.0,min,0.0,0.0,320.0
0,627,Fault 7 Time-min,0.0,min,0.0,0.0,320.0
0,628,Fault 8 Time-min,0.0,min,0.0,0.0,320.0
0,629,Fault 9 Time-min,0.0,min,0.0,0.0,320.0
0,630,Fault10 Time-min,0.0,min,0.0,0.0,320.0
0,631,Fault 1 Freq,0.00,Hz,0.00,0.00,500.00
0,632,Fault 2 Freq,0.00,Hz,0.00,0.00,500.00
0,633,Fault 3 Freq,0.00,Hz,0.00,0.00,500.00
0,634,Fault 4 Freq,0.00,Hz,0.00,0.00,500.00
0,635,Fault 5 Freq,0.00,Hz,0.00,0.00,500.00
0,636,Fault 6 Freq,0.00,Hz,0.00,0.00,500.00
0,637,Fault 7 Freq,0.00,Hz,0.00,0.00,500.00
0,638,Fault 8 Freq,0.00,Hz,0.00,0.00,500.00
0,639,Fault 9 Freq,0.00,Hz,0.00,0.00,500.00
0,640,Fault10 Freq,0.00,Hz,0.00,0.00,500.00
0,641,Fault 1 Current,0.00,A,0.00,0.00,85.19
0,642,Fault 2 Current,0.00,A,0.00,0.00,85.19
0,643,Fault 3 Current,0.00,A,0.00,0.00,85.19
0,644,Fault 4 Current,0.00,A,0.00,0.00,85.19
0,645,Fault 5 Current,0.00,A,0.00,0.00,85.19
0,646,Fault 6 Current,0.00,A,0.00,0.00,85.19
0,647,Fault 7 Current,0.00,A,0.00,0.00,85.19
0,648,Fault 8 Current,0.00,A,0.00,0.00,85.19
0,649,Fault 9 Current,0.00,A,0.00,0.00,85.19
0,650,Fault10 Current,0.00,A,0.00,0.00,85.19
0,651,Fault 1 BusVolts,0,VDC,0,0,13107
0,652,Fault 2 BusVolts,0,VDC,0,0,13107
0,653,Fault 3 BusVolts,0,VDC,0,0,13107
0,654,Fault 4 BusVolts,0,VDC,0,0,13107
0,655,Fault 5 BusVolts,0,VDC,0,0,13107
0,656,Fault 6 BusVolts,0,VDC,0,0,13107
0,657,Fault 7 BusVolts,0,VDC,0,0,13107
0,658,Fault 8 BusVolts,0,VDC,0,0,13107
0,659,Fault 9 BusVolts,0,VDC,0,0,13107
0,660,Fault10 BusVolts,0,VDC,0,0,13107
0,661,Status @ Fault 1,00000000 00000000,,00000000 00000000,,
0,662,Status @ Fault 2,00000000 00000000,,00000000 00000000,,
0,663,Status @ Fault 3,00000000 00000000,,00000000 00000000,,
0,664,Status @ Fault 4,00000000 00000000,,00000000 00000000,,
0,665,Status @ Fault 5,00000000 00000000,,00000000 00000000,,
0,666,Status @ Fault 6,00000000 00000000,,00000000 00000000,,
0,667,Status @ Fault 7,00000000 00000000,,00000000 00000000,,
0,668,Status @ Fault 8,00000000 00000000,,00000000 00000000,,
0,669,Status @ Fault 9,00000000 00000000,,00000000 00000000,,
0,670,Status @ Fault10,00000000 00000000,,00000000 00000000,,
0,671,Reserved,0,,0,0,0
0,672,Reserved,0,,0,0,0
0,673,Reserved,0,,0,0,0
0,674,Reserved,0,,0,0,0
0,675,Reserved,0,,0,0,0
0,676,Reserved,0,,0,0,0
0,677,Reserved,0,,0,0,0
0,678,Reserved,0,,0,0,0
0,679,Reserved,0,,0,0,0
0,680,Reserved,0,,0,0,0
0,681,Comm Sts - DSI,0,,0,0,1911
0,682,Comm Sts - Opt,0,,0,0,1911
0,683,Com Sts-Emb Enet,0,,0,0,1911
0,684,EN Addr Src,Parameters,,BOOTP,1,2
0,685,EN Rate Act,No Link,,No Link,0,6
0,686,DSI I/O Act,00000000 00000000,,00000000 00000000,,
0,687,HW Addr 1,0,,0,0,255
0,688,HW Addr 2,0,,0,0,255
0,689,HW Addr 3,0,,0,0,255
0,690,HW Addr 4,0,,0,0,255
0,691,HW Addr 5,0,,0,0,255
0,692,HW Addr 6,0,,0,0,255
0,693,EN IP Addr Act 1,192,,0,0,255
0,694,EN IP Addr Act 2,168,,0,0,255
0,695,EN IP Addr Act 3,4,,0,0,255
0,696,EN IP Addr Act 4,210,,0,0,255
0,697,EN Subnet Act 1,0,,0,0,255
0,698,EN Subnet Act 2,0,,0,0,255
0,699,EN Subnet Act 3,0,,0,0,255
0,700,EN Subnet Act 4,0,,0,0,255
0,701,EN Gateway Act 1,0,,0,0,255
0,702,EN Gateway Act 2,0,,0,0,255
0,703,EN Gateway Act 3,0,,0,0,255
0,704,EN Gateway Act 4,0,,0,0,255
0,705,Drv 0 Logic Cmd,00000000 00000000,,00000000 00000000,,
0,706,Drv 0 Reference,0,Hz,0,0,50000
0,707,Drv 0 Logic Sts,00000000 00000000,,00000000 00000000,,
0,708,Drv 0 Feedback,0,Hz,0,0,50000
0,709,Drv 1 Logic Cmd,00000000 00000000,,00000000 00000000,,
0,710,Drv 1 Reference,0,Hz,0,0,50000
0,711,Drv 1 Logic Sts,00000000 00000000,,00000000 00000000,,
0,712,Drv 1 Feedback,0,Hz,0,0,50000
0,713,Drv 2 Logic Cmd,00000000 00000000,,00000000 00000000,,
0,714,Drv 2 Reference,0,Hz,0,0,50000
0,715,Drv 2 Logic Sts,00000000 00000000,,00000000 00000000,,
0,716,Drv 2 Feedback,0,Hz,0,0,50000
0,717,Drv 3 Logic Cmd,00000000 00000000,,00000000 00000000,,
0,718,Drv 3 Reference,0,Hz,0,0,50000
0,719,Drv 3 Logic Sts,00000000 00000000,,00000000 00000000,,
0,720,Drv 3 Feedback,0,Hz,0,0,50000
0,721,Drv 4 Logic Cmd,00000000 00000000,,00000000 00000000,,
0,722,Drv 4 Reference,0,Hz,0,0,50000
0,723,Drv 4 Logic Sts,00000000 00000000,,00000000 00000000,,
0,724,Drv 4 Feedback,0,Hz,0,0,50000
0,725,EN Rx Overruns,0,,0,0,65535
0,726,EN Rx Packets,0,,0,0,65535
0,727,EN Rx Errors,0,,0,0,65535
0,728,EN Tx Packets,0,,0,0,65535
0,729,EN Tx Errors,0,,0,0,65535
0,730,EN Missed IO Pkt,0,,0,0,65535
0,731,DSI Errors,0,,0,0,65535
